method,split,regime,task,seed,episodes,mismatch,success_rate,utility,mechanism_precision,incompatible_retrieval_rate,recovery_success,damage_rate,query_cost,regret,calibration_error,retrieval_coverage,budget,profile,accepted_under_budget,risk_breach,realized_risk
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,twist_lid_with_force_limit,2,96,0.2088000000,0.3075000000,0.2159376233,0.2965980000,0.2233947200,0.2866105848,0.1146196304,0.1068480000,0.1896577719,0.1153601155,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1950417296
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,twist_lid_with_force_limit,3,96,0.2088000000,0.1825000000,0.0905968056,0.2974590000,0.2240047200,0.2874432348,0.1172723304,0.1029520000,0.1901502342,0.1157448755,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1979140296
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,twist_lid_with_force_limit,4,96,0.2088000000,0.2762500000,0.1853687179,0.2983200000,0.2246147200,0.2882758848,0.1159875304,0.1019965000,0.1906426965,0.1161296355,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1968488296
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,twist_lid_with_force_limit,5,96,0.2088000000,0.2658333333,0.1764341702,0.2991810000,0.2252247200,0.2891085348,0.1165777304,0.1024993333,0.1831311588,0.1165143955,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1976586296
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,twist_lid_with_force_limit,6,96,0.2088000000,0.2033333333,0.1125248325,0.3000420000,0.2258347200,0.2899411848,0.1181054304,0.1037313333,0.1836236211,0.1168991555,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1994059296
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,twist_lid_with_force_limit,7,96,0.2088000000,0.2762500000,0.1861392448,0.3009030000,0.2264447200,0.2907738348,0.1171956304,0.1030675000,0.1841160834,0.1172839155,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1987157296
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,twist_lid_with_force_limit,8,96,0.2088000000,0.1616666667,0.0673751771,0.2877570000,0.2270547200,0.2916064848,0.1196608304,0.1050286667,0.1846085457,0.1176686755,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.2014005296
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,twist_lid_with_force_limit,9,96,0.2088000000,0.2970833333,0.2044620894,0.2886180000,0.2276647200,0.2924391348,0.1176260304,0.1034898333,0.1851010080,0.1180534355,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1995853296
no_retrieval_controller,seen_corpus,latency_safe_deployment,snap_fit_latch_release,0,96,0.1512000000,0.2658333333,0.1865435716,0.3054950000,0.2219392800,0.3010717252,0.1077777496,0.1058623333,0.1807479765,0.1151772285,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1876758904
no_retrieval_controller,seen_corpus,latency_safe_deployment,snap_fit_latch_release,1,96,0.1512000000,0.2554166667,0.1827269875,0.3063000000,0.2125042800,0.3021999502,0.1076407996,0.1003381667,0.1807510935,0.1153772685,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1841423404
no_retrieval_controller,seen_corpus,latency_safe_deployment,snap_fit_latch_release,2,96,0.1512000000,0.2658333333,0.1928981823,0.3071050000,0.2130742800,0.3029780002,0.1078291996,0.1005253333,0.1812107386,0.1157373885,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1845359404
no_retrieval_controller,seen_corpus,latency_safe_deployment,snap_fit_latch_release,3,96,0.1512000000,0.2762500000,0.2011083970,0.2939030000,0.2136442800,0.3037560502,0.1080175996,0.1007125000,0.1816703837,0.1160975085,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1849295404
no_retrieval_controller,seen_corpus,latency_safe_deployment,snap_fit_latch_release,4,96,0.1512000000,0.1304166667,0.0525983418,0.2947080000,0.2142142800,0.3045341002,0.1110184996,0.1030871667,0.1821300288,0.1164576285,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1881356404
no_retrieval_controller,seen_corpus,latency_safe_deployment,snap_fit_latch_release,5,96,0.1512000000,0.2554166667,0.1791357866,0.2955130000,0.2147842800,0.3053121502,0.1091443996,0.1016701667,0.1825896739,0.1168177485,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1864667404
no_retrieval_controller,seen_corpus,latency_safe_deployment,snap_fit_latch_release,6,96,0.1512000000,0.3387500000,0.2633582314,0.2963180000,0.2153542800,0.3060902002,0.1080202996,0.1008365000,0.1830493190,0.1171778685,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1855478404
no_retrieval_controller,seen_corpus,latency_safe_deployment,snap_fit_latch_release,7,96,0.1512000000,0.3179166667,0.2417931761,0.2971230000,0.2159242800,0.3068682502,0.1087711996,0.1014611667,0.1835089641,0.1175379885,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1865039404
no_retrieval_controller,seen_corpus,latency_safe_deployment,snap_fit_latch_release,8,96,0.1512000000,0.1720833333,0.0932831209,0.2979280000,0.2164942800,0.3076463002,0.1117720996,0.1038358333,0.1839686092,0.1178981085,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1897100404
no_retrieval_controller,seen_corpus,latency_safe_deployment,snap_fit_latch_release,9,96,0.1512000000,0.2450000000,0.1669268157,0.2987330000,0.2170642800,0.3084243502,0.1108354996,0.1031480000,0.1844282543,0.1122552285,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1889786404
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,snap_fit_latch_release,0,96,0.2088000000,0.3283333333,0.2402090656,0.2941130000,0.2240047200,0.3034432348,0.1175153304,0.1052123333,0.1856822342,0.1174458755,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1981570296
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,snap_fit_latch_release,1,96,0.2088000000,0.2033333333,0.1164436691,0.2949460000,0.2245947200,0.3042485848,0.1141516304,0.1073073333,0.1861582879,0.1178183155,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1950057296
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,snap_fit_latch_release,2,96,0.2088000000,0.2345833333,0.1477577227,0.2957790000,0.2251847200,0.3050539348,0.1139784304,0.1072148333,0.1866343416,0.1181907555,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1950449296
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,snap_fit_latch_release,3,96,0.2088000000,0.2450000000,0.1579142762,0.2966120000,0.2257747200,0.3058592848,0.1141802304,0.1074140000,0.1871103953,0.1185631955,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1954591296
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,snap_fit_latch_release,4,96,0.2088000000,0.2658333333,0.1786495797,0.2974450000,0.2263647200,0.3066646348,0.1141945304,0.1074673333,0.1875864490,0.1189356355,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1956858296
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,snap_fit_latch_release,5,96,0.2088000000,0.2658333333,0.1802684033,0.2982780000,0.2269547200,0.3074699848,0.1145838304,0.1018093333,0.1880625027,0.1193080755,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1962875296
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,snap_fit_latch_release,6,96,0.2088000000,0.2658333333,0.1798462068,0.2991110000,0.2275447200,0.3082753348,0.1149731304,0.1021543333,0.1885385564,0.1196805155,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1968892296
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,snap_fit_latch_release,7,96,0.2088000000,0.2450000000,0.1582665103,0.2999440000,0.2281347200,0.3090806848,0.1157374304,0.1027910000,0.1890146101,0.1200529555,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1978659296
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,snap_fit_latch_release,8,96,0.2088000000,0.1720833333,0.0802257611,0.3007770000,0.2287247200,0.2958790348,0.1174392304,0.1041568333,0.1897427898,0.1144223955,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1997801296
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,snap_fit_latch_release,9,96,0.2088000000,0.2450000000,0.1518938347,0.2876030000,0.2293147200,0.2966843848,0.1165160304,0.1034810000,0.1902188435,0.1147948355,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1990693296
no_retrieval_controller,seen_corpus,latency_safe_deployment,granular_scoop_boundary,0,96,0.1512000000,0.1929166667,0.1149785948,0.3067900000,0.2220492800,0.3192218752,0.1141889496,0.1054821667,0.1792102238,0.1167119885,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1941266904
no_retrieval_controller,seen_corpus,latency_safe_deployment,granular_scoop_boundary,1,96,0.1512000000,0.2137500000,0.1388926004,0.2935950000,0.2126192800,0.3203569252,0.1134928496,0.1055265000,0.1792174429,0.1169151085,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1900357904
no_retrieval_controller,seen_corpus,latency_safe_deployment,granular_scoop_boundary,2,96,0.1512000000,0.2658333333,0.1913751348,0.2944070000,0.2131942800,0.3211418002,0.1129345996,0.1051333333,0.1796811902,0.1172783085,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1896845404
no_retrieval_controller,seen_corpus,latency_safe_deployment,granular_scoop_boundary,3,96,0.1512000000,0.2241666667,0.1522507193,0.2952190000,0.2137692800,0.3219266752,0.1080608496,0.1060526667,0.1801449374,0.1176415085,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1850177904
no_retrieval_controller,seen_corpus,latency_safe_deployment,granular_scoop_boundary,4,96,0.1512000000,0.2241666667,0.1518395038,0.2960310000,0.2143442800,0.3227115502,0.1084400996,0.1063886667,0.1806086847,0.1120017085,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1856040404
no_retrieval_controller,seen_corpus,latency_safe_deployment,granular_scoop_boundary,5,96,0.1512000000,0.2970833333,0.2275205582,0.2968430000,0.2149192800,0.3234964252,0.1075068496,0.0997008333,0.1810724319,0.1123649085,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1848777904
no_retrieval_controller,seen_corpus,latency_safe_deployment,granular_scoop_boundary,6,96,0.1512000000,0.2345833333,0.1636368427,0.2976550000,0.2154942800,0.3242813002,0.1090110996,0.1009118333,0.1815361792,0.1127281085,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1865890404
no_retrieval_controller,seen_corpus,latency_safe_deployment,granular_scoop_boundary,7,96,0.1512000000,0.1616666667,0.0891743772,0.2984670000,0.2160692800,0.3250661752,0.1107028496,0.1022686667,0.1819999264,0.1130913085,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1884877904
no_retrieval_controller,seen_corpus,latency_safe_deployment,granular_scoop_boundary,8,96,0.1512000000,0.2241666667,0.1522356616,0.2992790000,0.2166442800,0.3258510502,0.1099570996,0.1017296667,0.1824636737,0.1134545085,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1879490404
no_retrieval_controller,seen_corpus,latency_safe_deployment,granular_scoop_boundary,9,96,0.1512000000,0.2762500000,0.2047181961,0.3000910000,0.2172192800,0.3266359252,0.1093988496,0.1013365000,0.1829274209,0.1138177085,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1875977904
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,granular_scoop_boundary,0,96,0.2088000000,0.2554166667,0.1734611673,0.2999720000,0.2273747200,0.3260432848,0.1141047304,0.1067881667,0.1868190833,0.1149857955,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1959596296
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,granular_scoop_boundary,1,96,0.2088000000,0.1929166667,0.1095628105,0.3008120000,0.2279697200,0.3268554598,0.1156223804,0.1080111667,0.1872992391,0.1153613155,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1976914796
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,granular_scoop_boundary,2,96,0.2088000000,0.2137500000,0.1247661710,0.2876450000,0.2285647200,0.3136606348,0.1156400304,0.1080675000,0.1880315210,0.1157368355,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1979233296
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,granular_scoop_boundary,3,96,0.2088000000,0.2762500000,0.1878128142,0.2884850000,0.2291597200,0.3144728098,0.1149076804,0.1075405000,0.1885116768,0.1161123555,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1974051796
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,granular_scoop_boundary,4,96,0.2088000000,0.1512500000,0.0624829775,0.2893250000,0.2297547200,0.3152849848,0.1175503304,0.1036355000,0.1889918327,0.1164878755,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.2002620296
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,granular_scoop_boundary,5,96,0.2088000000,0.2658333333,0.1784233707,0.2901650000,0.2303497200,0.3160971598,0.1158804804,0.1023793333,0.1894719885,0.1168633955,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1988063796
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,granular_scoop_boundary,6,96,0.2088000000,0.2033333333,0.1196537150,0.2910050000,0.2209397200,0.3172595098,0.1166977804,0.1036023333,0.1894956162,0.1170788355,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1962360796
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,granular_scoop_boundary,7,96,0.2088000000,0.2137500000,0.1298066082,0.2918450000,0.2215347200,0.3180716848,0.1169029304,0.1038045000,0.1899757721,0.1174543555,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1966554296
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,granular_scoop_boundary,8,96,0.2088000000,0.1929166667,0.1103042914,0.2926850000,0.2221297200,0.3188838598,0.1176705804,0.1044441667,0.1824519279,0.1178298755,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1976372796
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,granular_scoop_boundary,9,96,0.2088000000,0.2450000000,0.1627721847,0.2935250000,0.2227247200,0.3196960348,0.1171257304,0.1040630000,0.1829320838,0.1182053955,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1973066296
no_retrieval_controller,seen_corpus,latency_safe_deployment,deformable_packing_corner,0,96,0.1512000000,0.2554166667,0.1788313553,0.3069020000,0.2213942800,0.3123278002,0.1117430996,0.1028911667,0.1776048422,0.1176315085,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1914450404
no_retrieval_controller,seen_corpus,latency_safe_deployment,deformable_packing_corner,1,96,0.1512000000,0.2450000000,0.1658730892,0.2937210000,0.2219792800,0.3131263252,0.1123165496,0.1033790000,0.1780767937,0.1119978685,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1922290904
no_retrieval_controller,seen_corpus,latency_safe_deployment,deformable_packing_corner,2,96,0.1512000000,0.3075000000,0.2340557541,0.2945470000,0.2125592800,0.3142750252,0.1108771496,0.1028460000,0.1780922171,0.1122071485,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1873984904
no_retrieval_controller,seen_corpus,latency_safe_deployment,deformable_packing_corner,3,96,0.1512000000,0.3179166667,0.2442159679,0.2953730000,0.2131442800,0.3150735502,0.1110755996,0.1030421667,0.1785641687,0.1125765085,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1878075404
no_retrieval_controller,seen_corpus,latency_safe_deployment,deformable_packing_corner,4,96,0.1512000000,0.2866666667,0.2120611818,0.2961990000,0.2137292800,0.3158720752,0.1120240496,0.1038216667,0.1790361202,0.1129458685,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1889665904
no_retrieval_controller,seen_corpus,latency_safe_deployment,deformable_packing_corner,5,96,0.1512000000,0.3179166667,0.2433788956,0.2970250000,0.2143142800,0.3166706002,0.1118474996,0.1037261667,0.1795080718,0.1133152285,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1890006404
no_retrieval_controller,seen_corpus,latency_safe_deployment,deformable_packing_corner,6,96,0.1512000000,0.2970833333,0.2254046595,0.2978510000,0.2148992800,0.3174691252,0.1066054496,0.1043598333,0.1799800233,0.1136845885,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1839691904
no_retrieval_controller,seen_corpus,latency_safe_deployment,deformable_packing_corner,7,96,0.1512000000,0.1408333333,0.0663048733,0.2986770000,0.2154842800,0.3182676502,0.1098038996,0.1068893333,0.1804519749,0.1140539485,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1873782404
no_retrieval_controller,seen_corpus,latency_safe_deployment,deformable_packing_corner,8,96,0.1512000000,0.2450000000,0.1716738372,0.2995030000,0.2160692800,0.3190661752,0.1083148496,0.1057730000,0.1809239264,0.1144233085,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1860997904
no_retrieval_controller,seen_corpus,latency_safe_deployment,deformable_packing_corner,9,96,0.1512000000,0.2450000000,0.1712553010,0.3003290000,0.2166542800,0.3198647002,0.1087007996,0.1061150000,0.1813958780,0.1147926685,0.0000000000,0.0800000000,latency_safe_deployment,0,0,0.1866963404
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,deformable_packing_corner,0,96,0.2088000000,0.2450000000,0.1555821333,0.2901930000,0.2296597200,0.3091553098,0.1149411804,0.1069820000,0.1878778918,0.1177163555,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1976186796
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,deformable_packing_corner,1,96,0.2088000000,0.3179166667,0.2292002059,0.2910470000,0.2302647200,0.3099811348,0.1140280304,0.1063151667,0.1883662520,0.1180980355,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1969233296
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,deformable_packing_corner,2,96,0.2088000000,0.3075000000,0.2233169796,0.2919010000,0.2208647200,0.3111571348,0.1139145304,0.1068150000,0.1883980840,0.1183196355,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1934258296
no_retrieval_controller,seen_corpus,damage_sensitive_deployment,deformable_packing_corner,3,96,0.2088000000,0.1720833333,0.0874010722,0.2927550000,0.2214697200,0.3119829598,0.1167513804,0.1030618333,0.1888864441,0.1187013155,0.0000000000,0.0800000000,damage_sensitive_deployment,0,0,0.1964804796
