method,split,regime,task,seed,episodes,mismatch,success_rate,utility,mechanism_precision,incompatible_retrieval_rate,recovery_success,damage_rate,query_cost,regret,calibration_error,retrieval_coverage,stress_level
retrieved_context_behavior_clone,combined_stress,support_topology_shift,peg_insert_contact_search,7,96,0.1458400000,0.7916666667,0.6924033749,0.4939566000,0.2410428976,0.4291448186,0.0904510028,0.2134348667,0.1553679237,0.0996159264,0.7011779541,0.0000000000
retrieved_context_behavior_clone,combined_stress,support_topology_shift,peg_insert_contact_search,8,96,0.1458400000,0.6354166667,0.5332596650,0.4948666000,0.2416878976,0.4300252436,0.0936896528,0.2160003667,0.1558891010,0.1000222464,0.7017280541,0.0000000000
retrieved_context_behavior_clone,combined_stress,support_topology_shift,peg_insert_contact_search,9,96,0.1458400000,0.6562500000,0.5560357452,0.4957766000,0.2423328976,0.4309056686,0.0937408028,0.2160867000,0.1484062784,0.1004285664,0.6942741541,0.0000000000
retrieved_context_behavior_clone,combined_stress,compliance_shift,peg_insert_contact_search,0,96,0.1638400000,0.6458333333,0.5426379276,0.4868516000,0.2430714176,0.4274798204,0.0917589992,0.2164005333,0.1546571770,0.1053513827,0.6983118429,0.0000000000
retrieved_context_behavior_clone,combined_stress,compliance_shift,peg_insert_contact_search,1,96,0.1638400000,0.5937500000,0.4893036796,0.4877196000,0.2436864176,0.4283192954,0.0931025492,0.2174897000,0.1551537415,0.0997362227,0.6988363829,0.0000000000
retrieved_context_behavior_clone,combined_stress,compliance_shift,peg_insert_contact_search,2,96,0.1638400000,0.5625000000,0.4571269316,0.4885876000,0.2443014176,0.4291587704,0.0940710992,0.2182872000,0.1556503059,0.1001240627,0.6993609229,0.0000000000
retrieved_context_behavior_clone,combined_stress,compliance_shift,peg_insert_contact_search,3,96,0.1638400000,0.7291666667,0.6259464336,0.4894556000,0.2449164176,0.4299982454,0.0914771492,0.2163138667,0.1561468704,0.1005119027,0.6918814629,0.0000000000
retrieved_context_behavior_clone,combined_stress,compliance_shift,peg_insert_contact_search,4,96,0.1638400000,0.7187500000,0.6149271856,0.4903236000,0.2455314176,0.4308377204,0.0920706992,0.2168197000,0.1566434348,0.1008997427,0.6924060029,0.0000000000
retrieved_context_behavior_clone,combined_stress,compliance_shift,peg_insert_contact_search,5,96,0.1638400000,0.6041666667,0.4981204376,0.4911916000,0.2461464176,0.4316771954,0.0945392492,0.2187838667,0.1571399993,0.1012875827,0.6929305429,0.0000000000
retrieved_context_behavior_clone,combined_stress,compliance_shift,peg_insert_contact_search,6,96,0.1638400000,0.6354166667,0.5314572096,0.4920596000,0.2467614176,0.4325166704,0.0943827992,0.2127033667,0.1576365637,0.1016754227,0.6934550829,0.0000000000
retrieved_context_behavior_clone,combined_stress,compliance_shift,peg_insert_contact_search,7,96,0.1638400000,0.6458333333,0.5436765016,0.4929276000,0.2473764176,0.4333561454,0.0946013492,0.2129175333,0.1501291282,0.1020632627,0.6939796229,0.0000000000
retrieved_context_behavior_clone,combined_stress,compliance_shift,peg_insert_contact_search,8,96,0.1638400000,0.5625000000,0.4586060036,0.4937956000,0.2479914176,0.4341956204,0.0965073992,0.2144442000,0.1506256926,0.1024511027,0.6945041629,0.0000000000
retrieved_context_behavior_clone,combined_stress,compliance_shift,peg_insert_contact_search,9,96,0.1638400000,0.6562500000,0.5533742555,0.4946636000,0.2486064176,0.4350350954,0.0952259492,0.2134917000,0.1511222571,0.1028389427,0.6950287029,0.0000000000
retrieved_context_behavior_clone,combined_stress,occluded_contact_shift,peg_insert_contact_search,0,96,0.1854400000,0.6770833333,0.5683690826,0.4897576000,0.2490046416,0.4274019575,0.0974298249,0.2175080333,0.1525695736,0.1064009143,0.6967443295,0.0000000000
retrieved_context_behavior_clone,combined_stress,occluded_contact_shift,peg_insert_contact_search,1,96,0.1854400000,0.5104166667,0.3986466227,0.4906676000,0.2496496416,0.4282823825,0.1008559749,0.2202193667,0.1530907510,0.1008042343,0.6972944295,0.0000000000
retrieved_context_behavior_clone,combined_stress,occluded_contact_shift,peg_insert_contact_search,2,96,0.1854400000,0.5937500000,0.4828141629,0.4915776000,0.2502946416,0.4291628075,0.0997821249,0.2194307000,0.1536119283,0.1012105543,0.6898405295,0.0000000000
retrieved_context_behavior_clone,combined_stress,occluded_contact_shift,peg_insert_contact_search,3,96,0.1854400000,0.6041666667,0.4929304530,0.4924876000,0.2509396416,0.4300432325,0.1000207749,0.2196628667,0.1541331057,0.1016168743,0.6903906295,0.0000000000
retrieved_context_behavior_clone,combined_stress,occluded_contact_shift,peg_insert_contact_search,4,96,0.1854400000,0.5729166667,0.4608117831,0.4793906000,0.2515846416,0.4309236575,0.1010094249,0.2144753667,0.1546542830,0.1020231943,0.6898201695,0.0000000000
retrieved_context_behavior_clone,combined_stress,occluded_contact_shift,peg_insert_contact_search,5,96,0.1854400000,0.5833333333,0.4709280733,0.4803006000,0.2522296416,0.4318040825,0.1012480749,0.2147075333,0.1551754604,0.1024295143,0.6903702695,0.0000000000
retrieved_context_behavior_clone,combined_stress,occluded_contact_shift,peg_insert_contact_search,6,96,0.1854400000,0.6770833333,0.5692761634,0.4812106000,0.2528746416,0.4326845075,0.0939837249,0.2137730333,0.1556966377,0.1028358343,0.6909203695,0.0000000000
retrieved_context_behavior_clone,combined_stress,occluded_contact_shift,peg_insert_contact_search,7,96,0.1854400000,0.5937500000,0.4841837035,0.4821206000,0.2535196416,0.4335649325,0.0959098749,0.2153177000,0.1562178151,0.1032421543,0.6914704695,0.0000000000
retrieved_context_behavior_clone,combined_stress,occluded_contact_shift,peg_insert_contact_search,8,96,0.1854400000,0.5416666667,0.4308274937,0.4830306000,0.2541646416,0.4344453575,0.0972735249,0.2164248667,0.1567389924,0.1036484743,0.6920205695,0.0000000000
retrieved_context_behavior_clone,combined_stress,occluded_contact_shift,peg_insert_contact_search,9,96,0.1854400000,0.5833333333,0.4726800338,0.4839406000,0.2548096416,0.4353257825,0.0969496749,0.2162195333,0.1572601698,0.1040547943,0.6925706695,0.0000000000
retrieved_context_behavior_clone,combined_stress,actuator_lag_shift,peg_insert_contact_search,0,96,0.2070400000,0.6875000000,0.5758407276,0.4870116000,0.2539328656,0.4280522697,0.0960063006,0.2165132000,0.1590996381,0.1044193658,0.6871769561,0.0000000000
retrieved_context_behavior_clone,combined_stress,actuator_lag_shift,peg_insert_contact_search,1,96,0.2070400000,0.5416666667,0.4272904090,0.4878936000,0.2545578656,0.4289053947,0.0990440506,0.2189208667,0.1596044068,0.1048133658,0.6877100161,0.0000000000
retrieved_context_behavior_clone,combined_stress,actuator_lag_shift,peg_insert_contact_search,2,96,0.2070400000,0.6354166667,0.5220513404,0.4887756000,0.2551828656,0.4297585197,0.0977693006,0.2179743667,0.1601091756,0.1052073658,0.6882430761,0.0000000000
retrieved_context_behavior_clone,combined_stress,actuator_lag_shift,peg_insert_contact_search,3,96,0.2070400000,0.5416666667,0.4263947718,0.4896576000,0.2558078656,0.4306116447,0.0998695506,0.2196528667,0.1606139443,0.1056013658,0.6887761361,0.0000000000
retrieved_context_behavior_clone,combined_stress,actuator_lag_shift,peg_insert_contact_search,4,96,0.2070400000,0.5000000000,0.3836319531,0.4905396000,0.2564328656,0.4314647697,0.1010323006,0.2206022000,0.1611187131,0.1059953658,0.6893091961,0.0000000000
retrieved_context_behavior_clone,combined_stress,actuator_lag_shift,peg_insert_contact_search,5,96,0.2070400000,0.6458333333,0.5293256545,0.4774146000,0.2570578656,0.4323178947,0.0988200506,0.2189265333,0.1616234818,0.1063893658,0.6887216961,0.0000000000
retrieved_context_behavior_clone,combined_stress,actuator_lag_shift,peg_insert_contact_search,6,96,0.2070400000,0.6354166667,0.5182990859,0.4782966000,0.2576828656,0.4331710197,0.0994203006,0.2194383667,0.1621282506,0.1067833658,0.6892547561,0.0000000000
retrieved_context_behavior_clone,combined_stress,actuator_lag_shift,peg_insert_contact_search,7,96,0.2070400000,0.6354166667,0.5199323073,0.4791786000,0.2583078656,0.4340241447,0.0998330506,0.2198043667,0.1546290193,0.1071773658,0.6897878161,0.0000000000
retrieved_context_behavior_clone,combined_stress,actuator_lag_shift,peg_insert_contact_search,8,96,0.2070400000,0.7083333333,0.5955767586,0.4800606000,0.2589328656,0.4348772697,0.0989333006,0.2131465333,0.1551337881,0.1015683658,0.6903208761,0.0000000000
retrieved_context_behavior_clone,combined_stress,actuator_lag_shift,peg_insert_contact_search,9,96,0.2070400000,0.5729166667,0.4540378873,0.4809426000,0.2595578656,0.4217233947,0.1017835506,0.2154083667,0.1558906828,0.1019623658,0.6908539361,0.0000000000
retrieved_context_behavior_clone,combined_stress,tool_geometry_shift,peg_insert_contact_search,0,96,0.2286400000,0.6458333333,0.5260411401,0.4763736000,0.2613110896,0.4312068319,0.1002347763,0.2183655333,0.1627348761,0.1025790174,0.6863152226,0.0000000000
retrieved_context_behavior_clone,combined_stress,tool_geometry_shift,peg_insert_contact_search,1,96,0.2286400000,0.6250000000,0.5044321612,0.4772626000,0.2619410896,0.4320667819,0.1010258763,0.2190262000,0.1632437470,0.1029760974,0.6868525426,0.0000000000
retrieved_context_behavior_clone,combined_stress,tool_geometry_shift,peg_insert_contact_search,2,96,0.2286400000,0.6770833333,0.5568744322,0.4781516000,0.2625710896,0.4329267319,0.1005044763,0.2186660333,0.1637526179,0.1033731774,0.6873898626,0.0000000000
retrieved_context_behavior_clone,combined_stress,tool_geometry_shift,peg_insert_contact_search,3,96,0.2286400000,0.6770833333,0.5564229533,0.4790406000,0.2632010896,0.4337866819,0.1009205763,0.2190350333,0.1642614888,0.1037702574,0.6879271826,0.0000000000
retrieved_context_behavior_clone,combined_stress,tool_geometry_shift,peg_insert_contact_search,4,96,0.2286400000,0.6562500000,0.5333277116,0.4799296000,0.2638310896,0.4206396319,0.1017116763,0.2196957000,0.1570184857,0.1041673374,0.6884645026,0.0000000000
retrieved_context_behavior_clone,combined_stress,tool_geometry_shift,peg_insert_contact_search,5,96,0.2286400000,0.6250000000,0.5011399827,0.4808186000,0.2644610896,0.4214995819,0.1026902763,0.2205022000,0.1575273566,0.1045644174,0.6890018226,0.0000000000
retrieved_context_behavior_clone,combined_stress,tool_geometry_shift,peg_insert_contact_search,6,96,0.2286400000,0.6562500000,0.5344657737,0.4817076000,0.2650910896,0.4223595319,0.1025438763,0.2144307000,0.1580362275,0.1049614974,0.6895391426,0.0000000000
retrieved_context_behavior_clone,combined_stress,tool_geometry_shift,peg_insert_contact_search,7,96,0.2286400000,0.5833333333,0.4650917459,0.4825966000,0.2557160896,0.4235696569,0.1035721263,0.2158205333,0.1580885702,0.1051984974,0.6906767626,0.0000000000
retrieved_context_behavior_clone,combined_stress,tool_geometry_shift,peg_insert_contact_search,8,96,0.2286400000,0.6250000000,0.5069552669,0.4834856000,0.2563460896,0.4244296069,0.1032382263,0.2156062000,0.1585974411,0.1055955774,0.6912140826,0.0000000000
retrieved_context_behavior_clone,combined_stress,tool_geometry_shift,peg_insert_contact_search,9,96,0.2286400000,0.5520833333,0.4324525380,0.4843746000,0.2569760896,0.4252895569,0.1049668263,0.2169960333,0.1591063120,0.1059926574,0.6917514026,0.0000000000
retrieved_context_behavior_clone,combined_stress,compound_mechanism_shift,peg_insert_contact_search,0,96,0.2610400000,0.6562500000,0.5272466730,0.4764116000,0.2689184256,0.4297457751,0.1079967898,0.2209407000,0.1623315052,0.1085411348,0.6829018225,0.0000000000
retrieved_context_behavior_clone,combined_stress,compound_mechanism_shift,peg_insert_contact_search,1,96,0.2610400000,0.5520833333,0.4230304125,0.4773356000,0.2695734256,0.4306398501,0.1103046398,0.2167800333,0.1628608869,0.1089536148,0.6834604425,0.0000000000
retrieved_context_behavior_clone,combined_stress,compound_mechanism_shift,peg_insert_contact_search,2,96,0.2610400000,0.6354166667,0.5107924321,0.4782596000,0.2702284256,0.4315339251,0.1032344898,0.2159973667,0.1633902685,0.1093660948,0.6840190625,0.0000000000
retrieved_context_behavior_clone,combined_stress,compound_mechanism_shift,peg_insert_contact_search,3,96,0.2610400000,0.5416666667,0.4115465988,0.4791836000,0.2708834256,0.4184210001,0.1053548398,0.2176938667,0.1641717762,0.1037755748,0.6845776825,0.0000000000
retrieved_context_behavior_clone,combined_stress,compound_mechanism_shift,peg_insert_contact_search,4,96,0.2610400000,0.5729166667,0.4428130684,0.4801076000,0.2715384256,0.4193150751,0.1052251898,0.2176403667,0.1647011578,0.1041880548,0.6851363025,0.0000000000
retrieved_context_behavior_clone,combined_stress,compound_mechanism_shift,peg_insert_contact_search,5,96,0.2610400000,0.5625000000,0.4317645379,0.4810316000,0.2721934256,0.4202091501,0.1058455398,0.2181702000,0.1652305395,0.1046005348,0.6856949225,0.0000000000
retrieved_context_behavior_clone,combined_stress,compound_mechanism_shift,peg_insert_contact_search,6,96,0.2610400000,0.6041666667,0.4787384585,0.4819556000,0.2628434256,0.4214534001,0.1048280398,0.2179708667,0.1653033930,0.1048529348,0.6868538425,0.0000000000
retrieved_context_behavior_clone,combined_stress,compound_mechanism_shift,peg_insert_contact_search,7,96,0.2610400000,0.5104166667,0.3830599280,0.4828796000,0.2634984256,0.4223474751,0.1069483898,0.2196673667,0.1658327746,0.1052654148,0.6874124625,0.0000000000
retrieved_context_behavior_clone,combined_stress,compound_mechanism_shift,peg_insert_contact_search,8,96,0.2610400000,0.5729166667,0.4460626475,0.4838036000,0.2641534256,0.4232415501,0.1062562398,0.2191763667,0.1663621563,0.1056778948,0.6879710825,0.0000000000
retrieved_context_behavior_clone,combined_stress,compound_mechanism_shift,peg_insert_contact_search,9,96,0.2610400000,0.6354166667,0.5071043870,0.4707206000,0.2648084256,0.4241356251,0.1055640898,0.2186853667,0.1668915379,0.1060903748,0.6794051425,0.0000000000
retrieved_context_behavior_clone,combined_stress,source_matched,cable_route_around_hook,0,96,0.0752800000,0.6562500000,0.5741037206,0.4912292000,0.2351246992,0.4647740755,0.0852602289,0.2107029000,0.1481178781,0.0975660752,0.7070868540,0.0000000000
retrieved_context_behavior_clone,combined_stress,source_matched,cable_route_around_hook,1,96,0.0752800000,0.6979166667,0.6159928638,0.4920692000,0.2357196992,0.4655862505,0.0849028789,0.2104675667,0.1485980340,0.0979415952,0.7075943540,0.0000000000
retrieved_context_behavior_clone,combined_stress,source_matched,cable_route_around_hook,2,96,0.0752800000,0.6041666667,0.5275679981,0.4929092000,0.2263096992,0.4667486005,0.0862826789,0.2121280667,0.1406176617,0.0981570352,0.7087021540,0.0000000000
retrieved_context_behavior_clone,combined_stress,source_matched,cable_route_around_hook,3,96,0.0752800000,0.7083333333,0.6329296413,0.4937492000,0.2269046992,0.4675607755,0.0848003289,0.2110177333,0.1410978175,0.0985325552,0.7092096540,0.0000000000
retrieved_context_behavior_clone,combined_stress,source_matched,cable_route_around_hook,4,96,0.0752800000,0.7187500000,0.6430825346,0.4945892000,0.2274996992,0.4683729505,0.0850054789,0.2112199000,0.1415779734,0.0989080752,0.7097171540,0.0000000000
retrieved_context_behavior_clone,combined_stress,source_matched,cable_route_around_hook,5,96,0.0752800000,0.6562500000,0.5791841778,0.4954292000,0.2280946992,0.4691851255,0.0865231289,0.2124429000,0.1420581292,0.0992835952,0.7022206540,0.0000000000
retrieved_context_behavior_clone,combined_stress,source_matched,cable_route_around_hook,6,96,0.0752800000,0.5625000000,0.4835495710,0.4962692000,0.2286896992,0.4699973005,0.0886032789,0.2141034000,0.1425382851,0.0996591152,0.7027281540,0.0000000000
retrieved_context_behavior_clone,combined_stress,source_matched,cable_route_around_hook,7,96,0.0752800000,0.6875000000,0.6100687142,0.4971092000,0.2292846992,0.4708094755,0.0867459289,0.2127014000,0.1430184409,0.1000346352,0.7032356540,0.0000000000
retrieved_context_behavior_clone,combined_stress,source_matched,cable_route_around_hook,8,96,0.0752800000,0.6250000000,0.5461703575,0.4979492000,0.2298796992,0.4716216505,0.0882635789,0.2139244000,0.1434985968,0.1004101552,0.7037431540,0.0000000000
retrieved_context_behavior_clone,combined_stress,source_matched,cable_route_around_hook,9,96,0.0752800000,0.5104166667,0.4329800507,0.4987892000,0.2304746992,0.4724338255,0.0847157289,0.2158765667,0.1439787526,0.1007856752,0.7042506540,0.0000000000
retrieved_context_behavior_clone,combined_stress,friction_mismatch,cable_route_around_hook,0,96,0.1184800000,0.6666666667,0.5813917609,0.4969612000,0.2393911472,0.4703513498,0.0909703803,0.2122730667,0.1459854773,0.0996005384,0.6995214272,0.0000000000
retrieved_context_behavior_clone,combined_stress,friction_mismatch,cable_route_around_hook,1,96,0.1184800000,0.5625000000,0.4751674232,0.4978222000,0.2400011472,0.4711839998,0.0932480803,0.2140884000,0.1464779396,0.0999852984,0.7000417072,0.0000000000
retrieved_context_behavior_clone,combined_stress,friction_mismatch,cable_route_around_hook,2,96,0.1184800000,0.6770833333,0.5910968355,0.4986832000,0.2406111472,0.4720166498,0.0915882803,0.2128412333,0.1469704019,0.1003700584,0.7005619872,0.0000000000
retrieved_context_behavior_clone,combined_stress,friction_mismatch,cable_route_around_hook,3,96,0.1184800000,0.6145833333,0.5271874978,0.4995442000,0.2412211472,0.4728492998,0.0931159803,0.2140732333,0.1474628642,0.1007548184,0.7010822672,0.0000000000
retrieved_context_behavior_clone,combined_stress,friction_mismatch,cable_route_around_hook,4,96,0.1184800000,0.5625000000,0.4718959301,0.4863982000,0.2418311472,0.4736819498,0.0944561803,0.2151594000,0.1479553265,0.1011395784,0.7004819872,0.0000000000
retrieved_context_behavior_clone,combined_stress,friction_mismatch,cable_route_around_hook,5,96,0.1184800000,0.5937500000,0.5032298397,0.4872592000,0.2424411472,0.4605075998,0.0882933803,0.2150789000,0.1486999148,0.1015243384,0.7010022672,0.0000000000
