stress_level,method,seed,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_mechanism_precision,ci95_mechanism_precision,mean_incompatible_retrieval_rate,ci95_incompatible_retrieval_rate,mean_recovery_success,ci95_recovery_success,mean_damage_rate,ci95_damage_rate,mean_query_cost,ci95_query_cost,mean_regret,ci95_regret,mean_calibration_error,ci95_calibration_error,mean_retrieval_coverage,ci95_retrieval_coverage,groups,episodes_per_group
0.0000000000,retrieved_context_behavior_clone,0,0.6236979167,0.0134548139,0.5201347506,0.0148709001,0.4872238250,0.0016087186,0.2501445252,0.0025265766,0.4482589316,0.0029947072,0.0960360043,0.0015123735,0.2161483042,0.0006690241,0.1544698929,0.0013797919,0.1029019299,0.0006432983,0.6939668845,0.0016087498,80,96
0.0000000000,retrieved_context_behavior_clone,1,0.6123697917,0.0128598833,0.5080565802,0.0141013693,0.4865349375,0.0016564995,0.2506479627,0.0024863803,0.4480706863,0.0029358907,0.0965712136,0.0014771108,0.2159996604,0.0006833996,0.1548906860,0.0013561880,0.1027708224,0.0006792141,0.6938841172,0.0015587892,80,96
0.0000000000,retrieved_context_behavior_clone,2,0.6342447917,0.0134234965,0.5307408793,0.0150203703,0.4867214875,0.0016340102,0.2501509002,0.0024680413,0.4480925460,0.0029277768,0.0958384318,0.0014903769,0.2157613604,0.0006925348,0.1547624247,0.0013630159,0.1026987444,0.0006411270,0.6940314650,0.0016420962,80,96
0.0000000000,retrieved_context_behavior_clone,3,0.6213541667,0.0140012018,0.5173486862,0.0157757721,0.4867329500,0.0017085884,0.2504042127,0.0025286492,0.4479130551,0.0029679161,0.0963092199,0.0014928525,0.2158597042,0.0006318068,0.1548716546,0.0012926929,0.1028637849,0.0005842474,0.6941197832,0.0015812045,80,96
0.0000000000,retrieved_context_behavior_clone,4,0.6101562500,0.0127314386,0.5057527165,0.0144063850,0.4865693250,0.0017000997,0.2506575252,0.0025999729,0.4480837391,0.0029781180,0.0965994643,0.0015101638,0.2160093875,0.0006126361,0.1551746813,0.0013158985,0.1029537879,0.0005950394,0.6943941945,0.0016258757,80,96
0.0000000000,retrieved_context_behavior_clone,5,0.6153645833,0.0117620348,0.5115196502,0.0135129140,0.4865807875,0.0017011439,0.2502855252,0.0026321253,0.4486264841,0.0029957671,0.0963255118,0.0014959501,0.2162295333,0.0006173879,0.1545424219,0.0013389994,0.1030337859,0.0005721709,0.6941198315,0.0016366890,80,96
0.0000000000,retrieved_context_behavior_clone,6,0.6187500000,0.0144486369,0.5149059171,0.0156844788,0.4869424250,0.0016258740,0.2499135252,0.0025425773,0.4475934416,0.0027457561,0.0961594093,0.0014939305,0.2161750500,0.0006415224,0.1548389767,0.0013568524,0.1032638589,0.0005843482,0.6943737325,0.0015814115,80,96
0.0000000000,retrieved_context_behavior_clone,7,0.6272135417,0.0126895043,0.5235083767,0.0139919332,0.4871289750,0.0015006366,0.2502919002,0.0024768639,0.4477597485,0.0026919237,0.0959544268,0.0014987430,0.2160494729,0.0005940445,0.1545474100,0.0013712167,0.1032808254,0.0005927689,0.6944685540,0.0015174886,80,96
0.0000000000,retrieved_context_behavior_clone,8,0.6175781250,0.0116743358,0.5136079886,0.0132710742,0.4869653500,0.0013943204,0.2504201502,0.0024272745,0.4482849847,0.0027491837,0.0962828293,0.0014574208,0.2162523187,0.0005922411,0.1547383770,0.0014239914,0.1032187524,0.0006291980,0.6942502190,0.0014807776,80,96
0.0000000000,retrieved_context_behavior_clone,9,0.6342447917,0.0128203307,0.5303198428,0.0139952414,0.4868017250,0.0014014468,0.2505484002,0.0024412413,0.4474095210,0.0028652650,0.0958376443,0.0014497580,0.2160118979,0.0005837645,0.1547544566,0.0014096107,0.1031566794,0.0006228962,0.6939318340,0.0015498951,80,96
0.0000000000,test_time_retrieval_adaptation,0,0.6562500000,0.0114737813,0.6307010661,0.0126510765,0.5677444125,0.0015107722,0.1513538392,0.0018976367,0.5344535806,0.0028539317,0.0686825062,0.0014271212,0.2872577625,0.0005528817,0.1217699083,0.0013183827,0.0707557539,0.0005899336,0.6169860726,0.0015030135,80,96
0.0000000000,test_time_retrieval_adaptation,1,0.6464843750,0.0090314251,0.6207451764,0.0103286605,0.5679169625,0.0015055278,0.1512219642,0.0019025960,0.5342735713,0.0028351009,0.0689140062,0.0013964804,0.2873813937,0.0005336227,0.1219538641,0.0013051532,0.0704584064,0.0006245711,0.6165020891,0.0015392996,80,96
0.0000000000,test_time_retrieval_adaptation,2,0.6514322917,0.0118967894,0.6255469485,0.0130053082,0.5682646000,0.0014595776,0.1514652767,0.0018496924,0.5340804303,0.0028956622,0.0689819631,0.0014207968,0.2875991854,0.0005510642,0.1216546897,0.0013252685,0.0704672119,0.0006111785,0.6162097014,0.0015084512,80,96
0.0000000000,test_time_retrieval_adaptation,3,0.6419270833,0.0124039612,0.6158683037,0.0129198776,0.5686122375,0.0014141483,0.1517085892,0.0018324940,0.5338872894,0.0030329894,0.0689348887,0.0012920287,0.2877942083,0.0005254992,0.1217557153,0.0013687637,0.0702509049,0.0006046276,0.6166176636,0.0015211939,80,96
0.0000000000,test_time_retrieval_adaptation,4,0.6494791667,0.0126708114,0.6240144951,0.0140106302,0.5684346125,0.0015136462,0.1510764642,0.0018480137,0.5346002263,0.0030411296,0.0685945400,0.0013318699,0.2879005042,0.0005911965,0.1218010368,0.0014274948,0.0703207409,0.0006126802,0.6166359311,0.0015646233,80,96
0.0000000000,test_time_retrieval_adaptation,5,0.6412760417,0.0124700852,0.6153349636,0.0132934967,0.5682569875,0.0015966782,0.1513197767,0.0018911281,0.5342319978,0.0031251876,0.0688241781,0.0012889147,0.2882273729,0.0005503507,0.1218051640,0.0014164948,0.0702545089,0.0005719868,0.6166016724,0.0016065573,80,96
0.0000000000,test_time_retrieval_adaptation,6,0.6545572917,0.0121192414,0.6290426857,0.0134813015,0.5680793625,0.0016344242,0.1509377767,0.0019200899,0.5349361803,0.0031363117,0.0686983631,0.0013946907,0.2881784229,0.0005550710,0.1217618487,0.0013917500,0.0702533094,0.0005614515,0.6169050824,0.0016005022,80,96
0.0000000000,test_time_retrieval_adaptation,7,0.6428385417,0.0117531646,0.6167080766,0.0124739079,0.5672013875,0.0014774844,0.1511810892,0.0019938804,0.5340426894,0.0030750338,0.0689162450,0.0014134507,0.2882543604,0.0005728075,0.1217754306,0.0014380460,0.0702621149,0.0005491829,0.6162144956,0.0015720351,80,96
0.0000000000,test_time_retrieval_adaptation,8,0.6382812500,0.0113057033,0.6124450318,0.0118321480,0.5673739375,0.0015253229,0.1511742767,0.0019738919,0.5347337403,0.0030445341,0.0689126744,0.0013224791,0.2880799625,0.0005361274,0.1216491851,0.0013912165,0.0704169934,0.0005826268,0.6165234084,0.0015530062,80,96
0.0000000000,test_time_retrieval_adaptation,9,0.6510416667,0.0129432446,0.6253961888,0.0134457810,0.5677215750,0.0015674466,0.1512925267,0.0019068760,0.5348951516,0.0029841506,0.0686811769,0.0013921266,0.2878882292,0.0005719906,0.1218382510,0.0013803384,0.0704988354,0.0006355321,0.6163385744,0.0015236379,80,96
0.2000000000,action_conditioned_mechanism_retrieval_v5,0,0.7592447917,0.0106447704,0.8585043270,0.0108457699,0.6813288525,0.0015644706,0.0771542343,0.0011544505,0.6446085948,0.0030142546,0.0456399777,0.0011181295,0.2165774529,0.0005499502,0.0828420258,0.0011463970,0.0473395062,0.0005512839,0.7827022041,0.0013859695,80,96
0.2000000000,action_conditioned_mechanism_retrieval_v5,1,0.7458333333,0.0120764785,0.8446170877,0.0125566056,0.6814033150,0.0014631785,0.0773274843,0.0012064472,0.6437945560,0.0030193204,0.0458413864,0.0011692111,0.2168601633,0.0005263049,0.0827949748,0.0010785549,0.0476053032,0.0005553596,0.7829364161,0.0013796920,80,96
0.2000000000,action_conditioned_mechanism_retrieval_v5,2,0.7496093750,0.0112499620,0.8488668554,0.0116868136,0.6818279525,0.0014211279,0.0768754218,0.0012796449,0.6438778407,0.0030545844,0.0455395733,0.0011013988,0.2168272112,0.0005753170,0.0828036828,0.0011029884,0.0476359827,0.0005589074,0.7830360609,0.0014438646,80,96
0.2000000000,action_conditioned_mechanism_retrieval_v5,3,0.7480468750,0.0113819788,0.8472177994,0.0120597694,0.6817273275,0.0013610959,0.0774238593,0.0013106692,0.6442762829,0.0030131816,0.0456290014,0.0011849404,0.2167189237,0.0005562052,0.0824515406,0.0011890927,0.0476826702,0.0005331726,0.7830336546,0.0013853563,80,96
0.2000000000,action_conditioned_mechanism_retrieval_v5,4,0.7533854167,0.0094205491,0.8524642088,0.0098984243,0.6819768775,0.0013721993,0.0774720468,0.0012765492,0.6441669714,0.0029062911,0.0455591933,0.0011882037,0.2167391342,0.0005383030,0.0828864266,0.0011534748,0.0475712787,0.0005673176,0.7830892774,0.0013496311,80,96
0.2000000000,action_conditioned_mechanism_retrieval_v5,5,0.7608072917,0.0111380127,0.8596205737,0.0117536191,0.6817011650,0.0014302880,0.0772701093,0.0013079685,0.6431909767,0.0028222846,0.0455844514,0.0011337258,0.2168052154,0.0005404066,0.0830255073,0.0011866213,0.0475309227,0.0005741033,0.7830178366,0.0012654411,80,96
0.2000000000,action_conditioned_mechanism_retrieval_v5,6,0.7444010417,0.0108530886,0.8429930851,0.0114200421,0.6814254525,0.0013891054,0.0773182968,0.0013145538,0.6434318401,0.0028300115,0.0457559745,0.0011535785,0.2170548154,0.0005415778,0.0831539402,0.0011882536,0.0474945687,0.0006061872,0.7834316384,0.0012317474,80,96
0.2000000000,action_conditioned_mechanism_retrieval_v5,7,0.7500000000,0.0106695645,0.8489171697,0.0111313674,0.6814999150,0.0012594384,0.0773664843,0.0013854439,0.6433225285,0.0026595723,0.0453813289,0.0011425604,0.2166961925,0.0005221219,0.0830885763,0.0011760517,0.0473081397,0.0006186543,0.7828729541,0.0012780504,80,96
0.2000000000,action_conditioned_mechanism_retrieval_v5,8,0.7522135417,0.0111749619,0.8511653409,0.0115489709,0.6813992900,0.0013527666,0.0770394843,0.0013162787,0.6434014360,0.0026737714,0.0454915827,0.0011517030,0.2166851154,0.0004922784,0.0833030909,0.0011634794,0.0471907452,0.0005598978,0.7831231741,0.0012707072,80,96
0.2000000000,action_conditioned_mechanism_retrieval_v5,9,0.7584635417,0.0113993498,0.8579810884,0.0117504091,0.6814737525,0.0013228884,0.0765874218,0.0012257601,0.6434847207,0.0027916631,0.0451452383,0.0011493926,0.2163924154,0.0005035970,0.0832117490,0.0011409655,0.0473714997,0.0005169324,0.7832948549,0.0012367308,80,96
0.2000000000,conformal_retrieval_filter,0,0.6113281250,0.0135145777,0.5608655690,0.0142158892,0.5353180025,0.0014531064,0.1798968171,0.0017150660,0.5043591544,0.0027538591,0.0770387959,0.0012399870,0.2607426362,0.0005622067,0.1371827820,0.0011358966,0.0811543501,0.0005187309,0.5901837312,0.0014588402,80,96
0.2000000000,conformal_retrieval_filter,1,0.6104166667,0.0133723297,0.5597689697,0.0143292356,0.5347622025,0.0013331156,0.1798700046,0.0017161987,0.5037972928,0.0027315026,0.0771062753,0.0012371878,0.2607303092,0.0005682751,0.1369621389,0.0011705712,0.0812969086,0.0005115077,0.5901194259,0.0014426507,80,96
0.2000000000,conformal_retrieval_filter,2,0.6022135417,0.0140810270,0.5516009874,0.0148355639,0.5347316650,0.0014127325,0.1794680046,0.0017814248,0.5041240003,0.0028894822,0.0772787416,0.0012440368,0.2609701404,0.0005322036,0.1371088182,0.0012286896,0.0812083516,0.0004802406,0.5904198029,0.0014124940,80,96
0.2000000000,conformal_retrieval_filter,3,0.6082031250,0.0105420395,0.5574952703,0.0113684494,0.5345260400,0.0013148058,0.1799414421,0.0017781385,0.5042449800,0.0029790521,0.0771069447,0.0010946235,0.2607861613,0.0005606573,0.1372985953,0.0012439519,0.0812838766,0.0005050209,0.5903534967,0.0013798322,80,96
0.2000000000,conformal_retrieval_filter,4,0.6045572917,0.0127245402,0.5536353861,0.0137426805,0.5344955025,0.0014142832,0.1800396921,0.0018175615,0.5042040038,0.0030530769,0.0772323972,0.0011720516,0.2608871529,0.0006130530,0.1374744041,0.0012386139,0.0809782111,0.0005605765,0.5900235587,0.0013815693,80,96
0.2000000000,conformal_retrieval_filter,5,0.6033854167,0.0124167162,0.5526630185,0.0132615673,0.5349902275,0.0014364522,0.1796376921,0.0018638569,0.5043556238,0.0031272655,0.0772783009,0.0011455101,0.2610285467,0.0005971290,0.1375241849,0.0012382494,0.0811147666,0.0005847139,0.5897656567,0.0013277194,80,96
0.2000000000,conformal_retrieval_filter,6,0.6118489583,0.0117337881,0.5611939010,0.0126724950,0.5346095150,0.0013734660,0.1798610046,0.0019021440,0.5043102703,0.0031335629,0.0771945391,0.0011720817,0.2606598571,0.0005969544,0.1373055003,0.0012402967,0.0811112521,0.0006189116,0.5901005509,0.0013257730,80,96
0.2000000000,conformal_retrieval_filter,7,0.6065104167,0.0138728350,0.5556679965,0.0149427900,0.5352793275,0.0013300361,0.1799592546,0.0018713499,0.5042692941,0.0030390601,0.0774254978,0.0012451744,0.2607845467,0.0006186508,0.1374813092,0.0012445477,0.0810306991,0.0006292929,0.5903268909,0.0013174724,80,96
0.2000000000,conformal_retrieval_filter,8,0.6061197917,0.0118197557,0.5555573468,0.0128710047,0.5354238775,0.0013160490,0.1798073796,0.0018549381,0.5042370722,0.0029165989,0.0772497353,0.0012674649,0.2607649279,0.0005919007,0.1371454548,0.0012298170,0.0807210316,0.0006399223,0.5899259174,0.0012344027,80,96
0.2000000000,conformal_retrieval_filter,9,0.6157552083,0.0117632614,0.5651246162,0.0123267517,0.5360936900,0.0013202098,0.1801557546,0.0017688468,0.5040122541,0.0029749764,0.0773037091,0.0012203541,0.2606799821,0.0005153155,0.1369356284,0.0011646834,0.0808695931,0.0006128092,0.5902372999,0.0012230570,80,96
0.2000000000,contrastive_mechanism_memory,0,0.6572916667,0.0113559087,0.6609549330,0.0119231258,0.5916136650,0.0013732228,0.1360283032,0.0016152591,0.5589459149,0.0028400210,0.0662534187,0.0012075963,0.2571072092,0.0005216789,0.1173764872,0.0011651264,0.0676384914,0.0005977152,0.6572487950,0.0012706855,80,96
0.2000000000,contrastive_mechanism_memory,1,0.6670572917,0.0124679693,0.6709576317,0.0129337968,0.5917722150,0.0013184900,0.1361365532,0.0015847746,0.5592687636,0.0028437883,0.0662192025,0.0012070804,0.2568763654,0.0005151910,0.1170539471,0.0010284101,0.0673389859,0.0005763303,0.6573415840,0.0012582218,80,96
0.2000000000,contrastive_mechanism_memory,2,0.6604166667,0.0126212639,0.6640278188,0.0135352977,0.5914055025,0.0014367360,0.1362448032,0.0015623098,0.5587161749,0.0029982824,0.0661801487,0.0013329185,0.2571003217,0.0005523092,0.1170473150,0.0011008935,0.0674146679,0.0005724083,0.6572923020,0.0012876337,80,96
0.2000000000,contrastive_mechanism_memory,3,0.6654947917,0.0114449673,0.6691158804,0.0121609534,0.5915640525,0.0014468766,0.1361029282,0.0015294641,0.5583474280,0.0032331715,0.0662127987,0.0012715557,0.2569351029,0.0004942208,0.1171261681,0.0010980184,0.0670361229,0.0005919246,0.6571999985,0.0012310437,80,96
0.2000000000,contrastive_mechanism_memory,4,0.6533854167,0.0118190930,0.6568300218,0.0121651492,0.5920727775,0.0015023589,0.1363362407,0.0015387266,0.5584908121,0.0031182817,0.0664310119,0.0012674319,0.2570855467,0.0005001966,0.1171126362,0.0010372031,0.0671888434,0.0005767370,0.6572132478,0.0012961129,80,96
0.2000000000,contrastive_mechanism_memory,5,0.6665364583,0.0138467510,0.6701758436,0.0145523459,0.5918811525,0.0015607458,0.1363194282,0.0014406228,0.5588180380,0.0030786393,0.0662520662,0.0013011241,0.2569573821,0.0005548534,0.1171845896,0.0010338309,0.0672625244,0.0005380220,0.6573855765,0.0012708316,80,96
0.2000000000,contrastive_mechanism_memory,6,0.6582031250,0.0097934679,0.6619437136,0.0105511200,0.5922147900,0.0015841489,0.1358023657,0.0013576334,0.5586375102,0.0029349434,0.0663497844,0.0011798634,0.2570549612,0.0005755258,0.1173432213,0.0010888195,0.0672531639,0.0005166600,0.6574298413,0.0013106553,80,96
0.2000000000,contrastive_mechanism_memory,7,0.6582031250,0.0117357553,0.6617770704,0.0124313907,0.5916729900,0.0015699243,0.1359106157,0.0013337334,0.5586101839,0.0029502958,0.0663412744,0.0011476873,0.2571859488,0.0005828397,0.1173271344,0.0011276217,0.0671787709,0.0005364754,0.6574666023,0.0013031455,80,96
0.2000000000,contrastive_mechanism_memory,8,0.6639322917,0.0125065268,0.6676427699,0.0133054764,0.5918315400,0.0014630187,0.1361439282,0.0013282483,0.5585784805,0.0028979572,0.0662383937,0.0011237260,0.2569365779,0.0006551271,0.1170166041,0.0011348550,0.0671814164,0.0004922661,0.6574518375,0.0013744516,80,96
0.2000000000,contrastive_mechanism_memory,9,0.6627604167,0.0104090726,0.6664200153,0.0108800456,0.5914648275,0.0013585462,0.1362521782,0.0014425538,0.5583760668,0.0028572268,0.0662509775,0.0011133266,0.2567838217,0.0005606790,0.1168035688,0.0011637940,0.0674071734,0.0004812338,0.6571024055,0.0014094876,80,96
0.2000000000,invariant_mechanism_alignment,0,0.6427083333,0.0130770808,0.6282019142,0.0140591775,0.5757970650,0.0014427026,0.1478792074,0.0015448016,0.5436167082,0.0031401697,0.0692232695,0.0012151041,0.2663723508,0.0005606347,0.1245230036,0.0010762013,0.0716153683,0.0005056757,0.6299211128,0.0013192358,80,96
0.2000000000,invariant_mechanism_alignment,1,0.6455729167,0.0131754397,0.6312780735,0.0139955162,0.5756124400,0.0014363427,0.1479924574,0.0015051446,0.5439463820,0.0031308624,0.0690915095,0.0011963610,0.2661660842,0.0005319836,0.1243046157,0.0011084791,0.0716941303,0.0005155177,0.6302902978,0.0013117851,80,96
0.2000000000,invariant_mechanism_alignment,2,0.6401041667,0.0126905763,0.6256458419,0.0133357799,0.5757779900,0.0013588859,0.1479806449,0.0014982072,0.5434049954,0.0029747300,0.0693261076,0.0011751341,0.2660014467,0.0005372504,0.1241963291,0.0011655789,0.0713957038,0.0005529474,0.6302948005,0.0012842836,80,96
0.2000000000,invariant_mechanism_alignment,3,0.6346354167,0.0144676826,0.6197635311,0.0153485195,0.5757684525,0.0013846321,0.1483440199,0.0014667985,0.5435508273,0.0029088156,0.0695119314,0.0012152225,0.2663620717,0.0005760413,0.1243927060,0.0012118035,0.0714784678,0.0005989806,0.6302627850,0.0013127839,80,96
0.2000000000,invariant_mechanism_alignment,4,0.6401041667,0.0115933001,0.6250946373,0.0125147387,0.5754087400,0.0013967177,0.1480820824,0.0014095322,0.5431932826,0.0029827985,0.0696822208,0.0011802576,0.2664194967,0.0005733173,0.1243699046,0.0012076985,0.0716262643,0.0006107084,0.6303403243,0.0013470842,80,96
0.2000000000,invariant_mechanism_alignment,5,0.6339843750,0.0120225280,0.6188623869,0.0125851127,0.5750490275,0.0013530775,0.1483203949,0.0014153131,0.5433434917,0.0028436801,0.0700210839,0.0011308939,0.2661889363,0.0006042247,0.1238602249,0.0012064793,0.0713318398,0.0005379833,0.6302877985,0.0013495801,80,96
0.2000000000,invariant_mechanism_alignment,6,0.6428385417,0.0127232442,0.6281792210,0.0136840984,0.5753896650,0.0014601681,0.1478083324,0.0015199936,0.5435199639,0.0028036031,0.0698878145,0.0011581056,0.2662740029,0.0006263455,0.1235164056,0.0012040665,0.0713255593,0.0005766703,0.6307365233,0.0014033536,80,96
0.2000000000,invariant_mechanism_alignment,7,0.6498697917,0.0131730303,0.6349230388,0.0144503258,0.5753801275,0.0014371978,0.1480466449,0.0016010212,0.5426196479,0.0027978675,0.0699149214,0.0011911914,0.2661594779,0.0006466868,0.1234258354,0.0012011243,0.0714063223,0.0005165002,0.6304118615,0.0014509786,80,96
0.2000000000,invariant_mechanism_alignment,8,0.6483072917,0.0131115526,0.6336993428,0.0141563337,0.5757207650,0.0015133363,0.1479097699,0.0016699863,0.5426079011,0.0027060847,0.0696202276,0.0012250929,0.2660902279,0.0006288032,0.1233023874,0.0011858119,0.0715561198,0.0005471117,0.6307380250,0.0014560310,80,96
0.2000000000,invariant_mechanism_alignment,9,0.6502604167,0.0131293040,0.6356732041,0.0140475525,0.5760614025,0.0015146288,0.1480230199,0.0016608943,0.5427624873,0.0026833874,0.0695048739,0.0012372850,0.2662719092,0.0005829982,0.1233873011,0.0011321507,0.0717849568,0.0005421983,0.6303488310,0.0014220035,80,96
0.2000000000,learned_expected_utility_retrieval,0,0.6766927083,0.0136111077,0.6804152430,0.0141561753,0.5973963150,0.0014526885,0.1307488915,0.0014874476,0.5706368818,0.0029337430,0.0646213787,0.0012395707,0.2806321196,0.0004691337,0.1136439262,0.0012183164,0.0652158833,0.0005489867,0.6679172217,0.0014009469,80,96
0.2000000000,learned_expected_utility_retrieval,1,0.6796875000,0.0126728934,0.6832274393,0.0133238297,0.5972466900,0.0013553650,0.1308871415,0.0014961280,0.5704754180,0.0029457439,0.0646540999,0.0012554249,0.2807391800,0.0004813933,0.1136556038,0.0012438666,0.0655351578,0.0005596838,0.6678074567,0.0012951445,80,96
