split,regime,task,seed,episodes,mismatch,success_rate,utility,mechanism_precision,incompatible_retrieval_rate,recovery_success,damage_rate,query_cost,regret,calibration_error,retrieval_coverage,ablation
combined_stress,support_topology_shift,peg_insert_contact_search,9,96,0.4356800000,0.7500000000,0.8275855596,0.6757062000,0.0868855936,0.6213786442,0.0525969916,0.2238374000,0.0984482361,0.0559866495,0.7554993604,full_action_conditioned_mechanism_retrieval
combined_stress,compliance_shift,peg_insert_contact_search,0,96,0.4536800000,0.7500000000,0.8262489206,0.6655982000,0.0850939536,0.6168583516,0.0497435768,0.2234984000,0.1039289776,0.0543589833,0.7509142188,full_action_conditioned_mechanism_retrieval
combined_stress,compliance_shift,peg_insert_contact_search,1,96,0.4536800000,0.7500000000,0.8257681592,0.6665432000,0.0857639536,0.6177729016,0.0501864768,0.2238914000,0.1044706657,0.0547807033,0.7514856188,full_action_conditioned_mechanism_retrieval
combined_stress,compliance_shift,peg_insert_contact_search,2,96,0.4536800000,0.7812500000,0.8570236478,0.6674882000,0.0864339536,0.6186874516,0.0500668768,0.2238469000,0.1050123538,0.0552024233,0.7520570188,full_action_conditioned_mechanism_retrieval
combined_stress,compliance_shift,peg_insert_contact_search,3,96,0.4536800000,0.7708333333,0.8459641363,0.6684332000,0.0871039536,0.6196020016,0.0506972768,0.2243857333,0.1055540419,0.0556241433,0.7526284188,full_action_conditioned_mechanism_retrieval
combined_stress,compliance_shift,peg_insert_contact_search,4,96,0.4536800000,0.6770833333,0.7523556649,0.6693782000,0.0877739536,0.6205165516,0.0528276768,0.2260912333,0.0980917300,0.0560458633,0.7531998188,full_action_conditioned_mechanism_retrieval
combined_stress,compliance_shift,peg_insert_contact_search,5,96,0.4536800000,0.7500000000,0.8259261535,0.6703232000,0.0884439536,0.6214311016,0.0519580768,0.2254634000,0.0986334181,0.0564675833,0.7537712188,full_action_conditioned_mechanism_retrieval
combined_stress,compliance_shift,peg_insert_contact_search,6,96,0.4536800000,0.7708333333,0.8430355894,0.6712682000,0.0891139536,0.6083386516,0.0520259768,0.2255647333,0.0994272322,0.0568893033,0.7543426188,full_action_conditioned_mechanism_retrieval
combined_stress,compliance_shift,peg_insert_contact_search,7,96,0.4536800000,0.7187500000,0.7896610780,0.6722132000,0.0897839536,0.6092532016,0.0534063768,0.2266869000,0.0999689203,0.0573110233,0.7549140188,full_action_conditioned_mechanism_retrieval
combined_stress,compliance_shift,peg_insert_contact_search,8,96,0.4536800000,0.6666666667,0.7362865666,0.6731582000,0.0904539536,0.6101677516,0.0547867768,0.2278090667,0.1005106084,0.0577327433,0.7554854188,full_action_conditioned_mechanism_retrieval
combined_stress,compliance_shift,peg_insert_contact_search,9,96,0.4536800000,0.7291666667,0.7992783051,0.6741032000,0.0911239536,0.6110823016,0.0541046768,0.2273270667,0.1010522965,0.0581544633,0.7560568188,full_action_conditioned_mechanism_retrieval
combined_stress,occluded_contact_shift,peg_insert_contact_search,0,96,0.4752800000,0.7291666667,0.7949241300,0.6607552000,0.0934749856,0.6089458155,0.0532022490,0.2280170667,0.1056685497,0.0581296798,0.7521559169,full_action_conditioned_mechanism_retrieval
combined_stress,occluded_contact_shift,peg_insert_contact_search,1,96,0.4752800000,0.7187500000,0.7838426568,0.6617422000,0.0941749856,0.6099013155,0.0538527490,0.2285739000,0.1062348507,0.0585698798,0.7527528769,full_action_conditioned_mechanism_retrieval
combined_stress,occluded_contact_shift,peg_insert_contact_search,2,96,0.4752800000,0.7291666667,0.8010884046,0.6627292000,0.0848699856,0.6112069905,0.0534278990,0.2228360667,0.1063446235,0.0588499998,0.7539501369,full_action_conditioned_mechanism_retrieval
combined_stress,occluded_contact_shift,peg_insert_contact_search,3,96,0.4752800000,0.7812500000,0.8534794313,0.6637162000,0.0855699856,0.6121624905,0.0529533990,0.2225179000,0.1069109245,0.0592901998,0.7545470969,full_action_conditioned_mechanism_retrieval
combined_stress,occluded_contact_shift,peg_insert_contact_search,4,96,0.4752800000,0.6770833333,0.7471892081,0.6647032000,0.0862699856,0.6131179905,0.0552913990,0.2243872333,0.1074772255,0.0597303998,0.7471400569,full_action_conditioned_mechanism_retrieval
combined_stress,occluded_contact_shift,peg_insert_contact_search,5,96,0.4752800000,0.7083333333,0.7805037748,0.6656902000,0.0869699856,0.6140734905,0.0551918990,0.2243607333,0.1000395265,0.0601705998,0.7477370169,full_action_conditioned_mechanism_retrieval
combined_stress,occluded_contact_shift,peg_insert_contact_search,6,96,0.4752800000,0.7916666667,0.8646310516,0.6666772000,0.0876699856,0.6150289905,0.0541548990,0.2236050667,0.1006058275,0.0606107998,0.7483339769,full_action_conditioned_mechanism_retrieval
combined_stress,occluded_contact_shift,peg_insert_contact_search,7,96,0.4752800000,0.7604166667,0.8323920783,0.6676642000,0.0883699856,0.6159844905,0.0551803990,0.2244535667,0.1011721285,0.0550479998,0.7489309369,full_action_conditioned_mechanism_retrieval
combined_stress,occluded_contact_shift,peg_insert_contact_search,8,96,0.4752800000,0.6458333333,0.7155231050,0.6686512000,0.0890699856,0.6169399905,0.0577058990,0.2264687333,0.1017384295,0.0554881998,0.7495278969,full_action_conditioned_mechanism_retrieval
combined_stress,occluded_contact_shift,peg_insert_contact_search,9,96,0.4752800000,0.7083333333,0.7784928818,0.6696382000,0.0897699856,0.6178954905,0.0570438990,0.2260047333,0.1023047305,0.0559283998,0.7501248569,full_action_conditioned_mechanism_retrieval
combined_stress,actuator_lag_shift,peg_insert_contact_search,0,96,0.4968800000,0.7500000000,0.8162302588,0.6686142000,0.0939510176,0.6063499544,0.0558245712,0.2254184000,0.1021086966,0.0606218963,0.7497640749,full_action_conditioned_mechanism_retrieval
combined_stress,actuator_lag_shift,peg_insert_contact_search,1,96,0.4968800000,0.7291666667,0.7945846768,0.6695732000,0.0946310176,0.6072781544,0.0566491712,0.2261090667,0.1026585890,0.0610497763,0.7503439949,full_action_conditioned_mechanism_retrieval
combined_stress,actuator_lag_shift,peg_insert_contact_search,2,96,0.4968800000,0.7812500000,0.8469903448,0.6705322000,0.0953110176,0.6082063544,0.0561612712,0.2257789000,0.1032084814,0.0614776563,0.7509239149,full_action_conditioned_mechanism_retrieval
combined_stress,actuator_lag_shift,peg_insert_contact_search,3,96,0.4968800000,0.7500000000,0.8179337338,0.6574842000,0.0859860176,0.6094847294,0.0564730212,0.2266154000,0.1033018457,0.0617454563,0.7509835749,full_action_conditioned_mechanism_retrieval
combined_stress,actuator_lag_shift,peg_insert_contact_search,4,96,0.4968800000,0.7187500000,0.7857094018,0.6584432000,0.0866660176,0.6104129294,0.0574851212,0.2274519000,0.1038517381,0.0561703363,0.7515634949,full_action_conditioned_mechanism_retrieval
combined_stress,actuator_lag_shift,peg_insert_contact_search,5,96,0.4968800000,0.7604166667,0.8275363198,0.6594022000,0.0873460176,0.6113411294,0.0571847212,0.2272675667,0.1044016305,0.0565982163,0.7521434149,full_action_conditioned_mechanism_retrieval
combined_stress,actuator_lag_shift,peg_insert_contact_search,6,96,0.4968800000,0.8333333333,0.9010994877,0.6603612000,0.0880260176,0.6122693294,0.0563218212,0.2266457333,0.1049515229,0.0570260963,0.7447193349,full_action_conditioned_mechanism_retrieval
combined_stress,actuator_lag_shift,peg_insert_contact_search,7,96,0.4968800000,0.7395833333,0.8090044557,0.6613202000,0.0887060176,0.6131975294,0.0524559212,0.2283572333,0.1055014153,0.0574539763,0.7452992549,full_action_conditioned_mechanism_retrieval
combined_stress,actuator_lag_shift,peg_insert_contact_search,8,96,0.4968800000,0.7708333333,0.8402526237,0.6622792000,0.0893860176,0.6141257294,0.0523430212,0.2283187333,0.1060513077,0.0578818563,0.7458791749,full_action_conditioned_mechanism_retrieval
combined_stress,actuator_lag_shift,peg_insert_contact_search,9,96,0.4968800000,0.7812500000,0.8523843117,0.6632382000,0.0900660176,0.6150539294,0.0526051212,0.2225689000,0.1066012001,0.0583097363,0.7464590949,full_action_conditioned_mechanism_retrieval
combined_stress,tool_geometry_shift,peg_insert_contact_search,0,96,0.5184800000,0.7291666667,0.7879492935,0.6552882000,0.0973870496,0.6069544933,0.0582500935,0.2258270667,0.1120804364,0.0575664728,0.7473878330,full_action_conditioned_mechanism_retrieval
combined_stress,tool_geometry_shift,peg_insert_contact_search,1,96,0.5184800000,0.6562500000,0.7206160422,0.6562542000,0.0880670496,0.6082396933,0.0593151935,0.2272499000,0.1041739028,0.0578373528,0.7485723130,full_action_conditioned_mechanism_retrieval
combined_stress,tool_geometry_shift,peg_insert_contact_search,2,96,0.5184800000,0.7291666667,0.7941755499,0.6572202000,0.0887520496,0.6091747183,0.0584556435,0.2266310667,0.1047278973,0.0582683128,0.7491564930,full_action_conditioned_mechanism_retrieval
combined_stress,tool_geometry_shift,peg_insert_contact_search,3,96,0.5184800000,0.8020833333,0.8677350575,0.6581862000,0.0894370496,0.6101097433,0.0575960935,0.2260122333,0.1052818919,0.0586992728,0.7497406730,full_action_conditioned_mechanism_retrieval
combined_stress,tool_geometry_shift,peg_insert_contact_search,4,96,0.5184800000,0.7500000000,0.8143495652,0.6591522000,0.0901220496,0.6110447683,0.0589865435,0.2271434000,0.1058358864,0.0591302328,0.7423208530,full_action_conditioned_mechanism_retrieval
combined_stress,tool_geometry_shift,peg_insert_contact_search,5,96,0.5184800000,0.7916666667,0.8561728229,0.6601182000,0.0908070496,0.6119797933,0.0586894935,0.2269620667,0.1063898810,0.0595611928,0.7429050330,full_action_conditioned_mechanism_retrieval
combined_stress,tool_geometry_shift,peg_insert_contact_search,6,96,0.5184800000,0.7187500000,0.7816298305,0.6610842000,0.0914920496,0.6129148183,0.0604549435,0.2283849000,0.1069438755,0.0599921528,0.7434892130,full_action_conditioned_mechanism_retrieval
combined_stress,tool_geometry_shift,peg_insert_contact_search,7,96,0.5184800000,0.7083333333,0.7741611382,0.6620502000,0.0921770496,0.6138498433,0.0550923935,0.2289327333,0.1074978701,0.0604231128,0.7440733930,full_action_conditioned_mechanism_retrieval
combined_stress,tool_geometry_shift,peg_insert_contact_search,8,96,0.5184800000,0.7291666667,0.7948268959,0.6630162000,0.0928620496,0.6147848683,0.0551703435,0.2290430667,0.1080518646,0.0608540728,0.7446575730,full_action_conditioned_mechanism_retrieval
combined_stress,tool_geometry_shift,peg_insert_contact_search,9,96,0.5184800000,0.7187500000,0.7837564035,0.6639822000,0.0935470496,0.6157198933,0.0558107935,0.2295909000,0.1086058592,0.0612850328,0.7452417530,full_action_conditioned_mechanism_retrieval
combined_stress,compound_mechanism_shift,peg_insert_contact_search,0,96,0.5508800000,0.7708333333,0.8280154735,0.6514972000,0.0992260976,0.6158733266,0.0634048268,0.2263237333,0.1090426545,0.0617952976,0.7418262101,full_action_conditioned_mechanism_retrieval
combined_stress,compound_mechanism_shift,peg_insert_contact_search,1,96,0.5508800000,0.7187500000,0.7746116796,0.6524982000,0.0999360976,0.6168424766,0.0648120268,0.2274699000,0.1096171598,0.0622416576,0.7424316901,full_action_conditioned_mechanism_retrieval
combined_stress,compound_mechanism_shift,peg_insert_contact_search,2,96,0.5508800000,0.7083333333,0.7599555829,0.6534992000,0.1006460976,0.6038046266,0.0654692268,0.2280327333,0.1104437911,0.0626880176,0.7430371701,full_action_conditioned_mechanism_retrieval
combined_stress,compound_mechanism_shift,peg_insert_contact_search,3,96,0.5508800000,0.6875000000,0.7418898391,0.6545002000,0.1013560976,0.6047737766,0.0603109268,0.2287414000,0.1110182964,0.0631343776,0.7436426501,full_action_conditioned_mechanism_retrieval
combined_stress,compound_mechanism_shift,peg_insert_contact_search,4,96,0.5508800000,0.7187500000,0.7731160452,0.6555012000,0.1020660976,0.6057429266,0.0602181268,0.2287209000,0.1115928017,0.0635807376,0.7442481301,full_action_conditioned_mechanism_retrieval
combined_stress,compound_mechanism_shift,peg_insert_contact_search,5,96,0.5508800000,0.5937500000,0.6507897024,0.6565022000,0.0927710976,0.6070622516,0.0622374768,0.2308879000,0.1117107789,0.0578640176,0.7454539101,full_action_conditioned_mechanism_retrieval
combined_stress,compound_mechanism_shift,peg_insert_contact_search,6,96,0.5508800000,0.6875000000,0.7454884085,0.6575032000,0.0934810976,0.6080314016,0.0610196768,0.2299924000,0.1122852842,0.0583103776,0.7460593901,full_action_conditioned_mechanism_retrieval
combined_stress,compound_mechanism_shift,peg_insert_contact_search,7,96,0.5508800000,0.6979166667,0.7555571146,0.6585042000,0.0941910976,0.6090005516,0.0613018768,0.2302635667,0.1128597895,0.0587567376,0.7386608701,full_action_conditioned_mechanism_retrieval
combined_stress,compound_mechanism_shift,peg_insert_contact_search,8,96,0.5508800000,0.7604166667,0.8185195707,0.6595052000,0.0949010976,0.6099697016,0.0606465768,0.2298055667,0.1134342948,0.0592030976,0.7392663501,full_action_conditioned_mechanism_retrieval
combined_stress,compound_mechanism_shift,peg_insert_contact_search,9,96,0.5508800000,0.6979166667,0.7545370269,0.6605062000,0.0956110976,0.6109388516,0.0622412768,0.2310975667,0.1140088001,0.0596494576,0.7398718301,full_action_conditioned_mechanism_retrieval
combined_stress,source_matched,cable_route_around_hook,0,96,0.3545600000,0.8125000000,0.9105393902,0.6807534000,0.0810920512,0.6501606582,0.0395564436,0.2208708000,0.0941726505,0.0563756328,0.7668587489,full_action_conditioned_mechanism_retrieval
combined_stress,source_matched,cable_route_around_hook,1,96,0.3545600000,0.5937500000,0.6930482211,0.6816704000,0.0717370512,0.6513980832,0.0432230936,0.2243143000,0.0942414018,0.0506219528,0.7680134089,full_action_conditioned_mechanism_retrieval
combined_stress,source_matched,cable_route_around_hook,2,96,0.3545600000,0.7395833333,0.8406846010,0.6825874000,0.0723870512,0.6522853332,0.0410275936,0.2226536333,0.0947666813,0.0510313528,0.7685677689,full_action_conditioned_mechanism_retrieval
combined_stress,source_matched,cable_route_around_hook,3,96,0.3545600000,0.8020833333,0.9036909808,0.6835044000,0.0730370512,0.6531725832,0.0403320936,0.2221596333,0.0952919608,0.0514407528,0.7691221289,full_action_conditioned_mechanism_retrieval
combined_stress,source_matched,cable_route_around_hook,4,96,0.3545600000,0.6458333333,0.7466246506,0.6844214000,0.0736870512,0.6540598332,0.0435740936,0.2247281333,0.0878132403,0.0518501528,0.7616724889,full_action_conditioned_mechanism_retrieval
combined_stress,source_matched,cable_route_around_hook,5,96,0.3545600000,0.7291666667,0.8288275505,0.6713314000,0.0743370512,0.6549470832,0.0425035936,0.2239424667,0.0883385198,0.0522595528,0.7611062889,full_action_conditioned_mechanism_retrieval
combined_stress,source_matched,cable_route_around_hook,6,96,0.3545600000,0.7395833333,0.8389401803,0.6722484000,0.0749870512,0.6558343332,0.0427455936,0.2241776333,0.0888637993,0.0526689528,0.7616606489,full_action_conditioned_mechanism_retrieval
combined_stress,source_matched,cable_route_around_hook,7,96,0.3545600000,0.6979166667,0.7961590601,0.6731654000,0.0756370512,0.6567215832,0.0439250936,0.2251419667,0.0893890788,0.0530783528,0.7622150089,full_action_conditioned_mechanism_retrieval
combined_stress,source_matched,cable_route_around_hook,8,96,0.3545600000,0.7500000000,0.8506277100,0.6740824000,0.0762870512,0.6576088332,0.0434170936,0.2187908000,0.0899143583,0.0534877528,0.7627693689,full_action_conditioned_mechanism_retrieval
combined_stress,source_matched,cable_route_around_hook,9,96,0.3545600000,0.7291666667,0.8290040898,0.6749994000,0.0769370512,0.6584960832,0.0442215936,0.2194634667,0.0904396378,0.0538971528,0.7633237289,full_action_conditioned_mechanism_retrieval
combined_stress,friction_mismatch,cable_route_around_hook,0,96,0.4193600000,0.7500000000,0.8403182169,0.6682694000,0.0811351472,0.6523895498,0.0464064603,0.2230928000,0.1005024697,0.0581031224,0.7545734432,full_action_conditioned_mechanism_retrieval
combined_stress,friction_mismatch,cable_route_around_hook,1,96,0.4193600000,0.7291666667,0.8186836158,0.6692074000,0.0818001472,0.6532972748,0.0472210103,0.2237744667,0.1010400557,0.0585217624,0.7551405832,full_action_conditioned_mechanism_retrieval
combined_stress,friction_mismatch,cable_route_around_hook,2,96,0.4193600000,0.7083333333,0.7970490147,0.6701454000,0.0824651472,0.6542049998,0.0480355603,0.2244561333,0.1015776416,0.0529374024,0.7557077232,full_action_conditioned_mechanism_retrieval
combined_stress,friction_mismatch,cable_route_around_hook,3,96,0.4193600000,0.6562500000,0.7457592036,0.6710834000,0.0831301472,0.6551127248,0.0494126103,0.2255753000,0.0941112276,0.0533560424,0.7562748632,full_action_conditioned_mechanism_retrieval
combined_stress,friction_mismatch,cable_route_around_hook,4,96,0.4193600000,0.6666666667,0.7558608525,0.6720214000,0.0837951472,0.6560204498,0.0496646603,0.2258194667,0.0946488135,0.0537746824,0.7568420032,full_action_conditioned_mechanism_retrieval
combined_stress,friction_mismatch,cable_route_around_hook,5,96,0.4193600000,0.6041666667,0.6919112514,0.6729594000,0.0844601472,0.6569281748,0.0512292103,0.2270844667,0.0951863995,0.0541933224,0.7574091432,full_action_conditioned_mechanism_retrieval
combined_stress,friction_mismatch,cable_route_around_hook,6,96,0.4193600000,0.6875000000,0.7760641503,0.6738974000,0.0851251472,0.6578358998,0.0501687603,0.2263078000,0.0957239854,0.0546119624,0.7579762832,full_action_conditioned_mechanism_retrieval
